1178	1178	1178	1178	1178
1234	1234	1234	1234	1234
1312	1312	1312	1312	1312
1416	1416	1416	1416	1416
1508	1508	1508	1508	1508
1606	1606	1606	1606	1606
1723	1723	1723	1723	1723
1881	1881	1881	1881	1881
2203	2203	2203	2203	2203
2552	2552	2552	2552	2552
2822	2822	2822	2822	2822
3005	3005	3005	3005	3005
3124	3124	3124	3124	3124
3306	3306	3306	3306	3306
3422	3422	3422	3422	3422
3526	3526	3526	3526	3526
3601	3601	3601	3601	3601
3715	3715	3715	3715	3715
3825	3825	3825	3825	3825
3924	3924	3924	3924	3924
4037	4037	4037	4037	4037
4154	4154	4154	4154	4154
4182	4213	4272	4331	4362
4184	4255	4390	4525	4596
4177	4291	4507	4723	4837
4176	4331	4624	4917	5072
4185	4378	4740	5103	5296
4207	4432	4857	5282	5507
4238	4493	4973	5453	5707
4279	4559	5089	5618	5899
4326	4630	5205	5779	6084
4379	4705	5321	5937	6263
4435	4782	5437	6092	6438
4496	4862	5553	6244	6610
4559	4943	5669	6394	6779
4625	5026	5785	6543	6945
4693	5111	5901	6691	7109
4762	5197	6017	6837	7272
4834	5283	6133	6983	7432
4906	5371	6249	7127	7592
4981	5460	6365	7270	7749
5056	5549	6481	7413	7906
5132	5639	6597	7555	8062
5210	5730	6713	7696	8216
5289	5822	6829	7837	8370
5368	5914	6945	7977	8522
5448	6007	7061	8116	8674
5529	6100	7177	8255	8825
3114	3114	3114	3114	3114
3109	3109	3109	3109	3109
3099	3099	3099	3099	3099
2998	2998	2998	2998	2998
2936	2936	2936	2936	2936
2870	2870	2870	2870	2870
2794	2794	2794	2794	2794
2745	2745	2745	2745	2745
2712	2712	2712	2712	2712
2728	2728	2728	2728	2728
2778	2778	2778	2778	2778
2819	2819	2819	2819	2819
2924	2924	2924	2924	2924
3082	3082	3082	3082	3082
3276	3276	3276	3276	3276
3552	3552	3552	3552	3552
3665	3665	3665	3665	3665
3688	3688	3688	3688	3688
3638	3638	3638	3638	3638
3655	3655	3655	3655	3655
3683	3683	3683	3683	3683
3698	3698	3698	3698	3698
3732	3732	3732	3732	3732
3809	3809	3809	3809	3809
3877	3877	3877	3877	3877
3941	3941	3941	3941	3941
4096	4096	4096	4096	4096
4267	4267	4267	4267	4267
4401	4401	4401	4401	4401
4424	4462	4535	4608	4646
4421	4507	4669	4831	4917
4388	4532	4803	5074	5218
4329	4540	4937	5334	5545
4248	4533	5071	5609	5894
4147	4513	5205	5897	6263
4026	4481	5339	6197	6652
3889	4437	5473	6509	7057
3734	4382	5607	6832	7480
3564	4318	5741	7164	7918
3380	4243	5875	7507	8370
3181	4160	6009	7858	8837
2968	4067	6143	8219	9318
2743	3966	6277	8588	9811
2505	3857	6411	8965	10317
2254	3739	6545	9351	10836
1992	3614	6679	9744	11366
1718	3482	6813	10144	11908
1434	3342	6947	10552	12460
1138	3195	7081	10967	13024
832	3041	7215	11389	13598
515	2880	7349	11818	14183
188	2713	7483	12253	14778
-149	2539	7617	12695	15383
-495	2359	7751	13143	15997
-851	2173	7885	13597	16621
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
